국가별,시점,확진자수[명],사망자수[명]
우루과이,2021. 03. 13,66484,678
우루과이,2021. 03. 17,71691,712
우루과이,2021. 03. 30,95278,901
우루과이,2021. 04. 17,152089,1646
우루과이,2021. 05. 01,193027,2497
우루과이,2021. 05. 09,213449,2972
우루과이,2021. 05. 13,222870,3171
우루과이,2021. 05. 14,225847,3208
우루과이,2021. 05. 16,231901,3318
우루과이,2021. 05. 19,240512,3459
우루과이,2021. 05. 21,246026,3578
우루과이,2021. 05. 23,253941,3691
우루과이,2021. 05. 24,258540,3760
우루과이,2021. 05. 25,262009,3811
우루과이,2021. 05. 26,265098,3871
우루과이,2021. 05. 29,276435,4022
우루과이,2021. 05. 31,282198,4118
우루과이,2021. 06. 02,291488,4213
우루과이,2021. 06. 06,304411,4460
우루과이,2021. 06. 07,308490,4516
우루과이,2021. 06. 08,312703,4583
우루과이,2021. 06. 10,318783,4692
우루과이,2021. 06. 14,333484,4906
우루과이,2021. 06. 19,346515,5120
우루과이,2021. 06. 24,356382,5316
우루과이,2021. 06. 25,358461,5350
우루과이,2021. 06. 26,360247,5374
우루과이,2021. 06. 30,365866,5494
우루과이,2021. 07. 01,366915,5524
우루과이,2021. 07. 06,372178,5663
우루과이,2021. 07. 08,373286,5711
우루과이,2021. 07. 10,374665,5758
우루과이,2021. 07. 14,376579,5815
우루과이,2021. 07. 15,376876,5833
우루과이,2021. 07. 20,378733,5879
우루과이,2021. 07. 21,378875,5883
우루과이,2021. 07. 22,379072,5889
우루과이,2021. 07. 23,379376,5896
우루과이,2021. 07. 24,379613,5905
우루과이,2021. 07. 30,380793,5941
우루과이,2021. 07. 31,380976,5950
우루과이,2021. 08. 04,381569,5966
우루과이,2021. 08. 05,381715,5972
우루과이,2021. 08. 06,381853,5976
우루과이,2021. 08. 07,381994,5979
우루과이,2021. 08. 18,383292,6003
우루과이,2021. 08. 19,383387,6004
우루과이,2021. 08. 20,383505,6007
우루과이,2021. 08. 21,383645,6012
우루과이,2021. 08. 24,384026,6016
우루과이,2021. 08. 25,384094,6016
우루과이,2021. 08. 26,384181,6016
우루과이,2021. 08. 27,384287,6020
우루과이,2021. 08. 28,384392,6022
우루과이,2021. 08. 31,384622,6027
우루과이,2021. 09. 01,384692,6029
우루과이,2021. 09. 02,384778,6029
우루과이,2021. 09. 03,384934,6032
우루과이,2021. 09. 04,385078,6034
우루과이,2021. 09. 07,385557,6034
우루과이,2021. 09. 08,385557,6034
우루과이,2021. 09. 09,385780,6034
우루과이,2021. 09. 10,385926,6037
우루과이,2021. 09. 11,386082,6037
우루과이,2021. 09. 14,386562,6039
우루과이,2021. 09. 15,386701,6040
우루과이,2021. 09. 16,386873,6041
우루과이,2021. 09. 17,387028,6044
우루과이,2021. 09. 18,387156,6045
우루과이,2021. 09. 21,387555,6048
우루과이,2021. 09. 22,387627,6048
우루과이,2021. 09. 23,387744,6048
우루과이,2021. 09. 24,387922,6049
우루과이,2021. 09. 25,388068,6049
우루과이,2021. 09. 28,388424,6052
우루과이,2021. 09. 29,388502,6052
우루과이,2021. 09. 30,388572,6053
우루과이,2021. 10. 01,388700,6053
우루과이,2021. 10. 02,388822,6054
우루과이,2021. 10. 05,389185,6057
우루과이,2021. 10. 06,388700,6053
우루과이,2021. 10. 07,389260,6058
우루과이,2021. 10. 08,389363,6059
우루과이,2021. 10. 09,389505,6062
우루과이,2021. 10. 12,389505,6062
우루과이,2021. 10. 13,389505,6062
우루과이,2021. 10. 14,390115,6064
우루과이,2021. 10. 15,390234,6064
우루과이,2021. 10. 16,390394,6065
우루과이,2021. 10. 19,390394,6065
우루과이,2021. 10. 20,391044,6069
우루과이,2021. 10. 21,391167,6069
우루과이,2021. 10. 22,391358,6069
우루과이,2021. 10. 23,391522,6069
우루과이,2021. 10. 26,391522,6069
우루과이,2021. 10. 27,392148,6071
우루과이,2021. 10. 28,392319,6073
우루과이,2021. 10. 29,392585,6074
우루과이,2021. 10. 30,392879,6076
우루과이,2021. 11. 02,393718,6077
우루과이,2021. 11. 03,393899,6078
우루과이,2021. 11. 04,394053,6080
우루과이,2021. 11. 05,394248,6080
우루과이,2021. 11. 06,394443,6080
베네수엘라,2021. 01. 01,112861,1021
베네수엘라,2021. 01. 02,113121,1025
베네수엘라,2021. 01. 05,114083,1032
베네수엘라,2021. 01. 09,114908,1047
베네수엘라,2021. 01. 10,115322,1052
베네수엘라,2021. 01. 13,116610,1067
베네수엘라,2021. 01. 16,117811,1084
베네수엘라,2021. 01. 17,118415,1090
베네수엘라,2021. 01. 18,118856,1095
베네수엘라,2021. 01. 22,121117,1116
베네수엘라,2021. 01. 23,121691,1122
베네수엘라,2021. 01. 24,122260,1129
베네수엘라,2021. 01. 25,122795,1136
베네수엘라,2021. 01. 28,124112,1154
베네수엘라,2021. 02. 11,130596,1240
베네수엘라,2021. 02. 17,133218,1279
베네수엘라,2021. 02. 21,134781,1303
베네수엘라,2021. 03. 13,143796,1407
베네수엘라,2021. 03. 17,145953,1437
베네수엘라,2021. 03. 30,155663,1555
베네수엘라,2021. 04. 17,178094,1834
베네수엘라,2021. 05. 01,194959,2099
베네수엘라,2021. 05. 09,204057,2244
베네수엘라,2021. 05. 13,209162,2304
베네수엘라,2021. 05. 14,210116,2320
베네수엘라,2021. 05. 16,211838,2352
베네수엘라,2021. 05. 19,215301,2396
베네수엘라,2021. 05. 21,217603,2428
베네수엘라,2021. 05. 23,219864,2465
베네수엘라,2021. 05. 24,221042,2483
베네수엘라,2021. 05. 25,222052,2499
베네수엘라,2021. 05. 26,223345,2513
베네수엘라,2021. 05. 29,227407,2559
베네수엘라,2021. 05. 31,230147,2595
베네수엘라,2021. 06. 02,232800,2629
베네수엘라,2021. 06. 06,238013,2689
베네수엘라,2021. 06. 07,239252,2698
베네수엘라,2021. 06. 08,240714,2708
베네수엘라,2021. 06. 10,243621,2734
베네수엘라,2021. 06. 14,248820,2797
베네수엘라,2021. 06. 19,255457,2886
베네수엘라,2021. 06. 24,262038,2973
베네수엘라,2021. 06. 25,263372,2989
베네수엘라,2021. 06. 26,264551,3007
베네수엘라,2021. 06. 30,269635,3068
베네수엘라,2021. 07. 01,270654,3084
베네수엘라,2021. 07. 06,276395,3173
베네수엘라,2021. 07. 08,278665,3209
베네수엘라,2021. 07. 10,280980,3239
베네수엘라,2021. 07. 14,284942,3290
베네수엘라,2021. 07. 15,285910,3302
베네수엘라,2021. 07. 20,291716,3362
베네수엘라,2021. 07. 21,292779,3377
베네수엘라,2021. 07. 22,293866,3392
베네수엘라,2021. 07. 23,294727,3408
베네수엘라,2021. 07. 24,295746,3426
베네수엘라,2021. 07. 30,301979,3524
베네수엘라,2021. 07. 31,302988,3542
베네수엘라,2021. 08. 04,306673,3607
베네수엘라,2021. 08. 05,307570,3623
베네수엘라,2021. 08. 06,308452,3637
베네수엘라,2021. 08. 07,309218,3649
베네수엘라,2021. 08. 18,319094,3799
베네수엘라,2021. 08. 19,319955,3815
베네수엘라,2021. 08. 20,320922,3830
베네수엘라,2021. 08. 21,321927,3844
베네수엘라,2021. 08. 24,324642,3886
베네수엘라,2021. 08. 25,325716,3895
베네수엘라,2021. 08. 26,326522,3909
베네수엘라,2021. 08. 27,327450,3924
베네수엘라,2021. 08. 28,328550,3940
베네수엘라,2021. 08. 31,332172,3986
베네수엘라,2021. 09. 01,333125,3998
베네수엘라,2021. 09. 02,334343,4010
베네수엘라,2021. 09. 03,335233,4026
베네수엘라,2021. 09. 04,336088,4039
베네수엘라,2021. 09. 07,339255,4086
베네수엘라,2021. 09. 08,339255,4086
베네수엘라,2021. 09. 09,341314,4115
베네수엘라,2021. 09. 10,342148,4133
베네수엘라,2021. 09. 11,343178,4150
베네수엘라,2021. 09. 14,346755,4192
베네수엘라,2021. 09. 15,347647,4203
베네수엘라,2021. 09. 16,348873,4214
베네수엘라,2021. 09. 17,349731,4228
베네수엘라,2021. 09. 18,350795,4245
베네수엘라,2021. 09. 21,354239,4291
베네수엘라,2021. 09. 22,355061,4301
베네수엘라,2021. 09. 23,356262,4311
베네수엘라,2021. 09. 24,357322,4329
베네수엘라,2021. 09. 25,358462,4346
베네수엘라,2021. 09. 28,362040,4395
베네수엘라,2021. 09. 29,363300,4412
베네수엘라,2021. 09. 30,364758,4427
베네수엘라,2021. 10. 01,366150,4443
베네수엘라,2021. 10. 02,367672,4454
베네수엘라,2021. 10. 05,372006,4495
베네수엘라,2021. 10. 06,366150,4443
베네수엘라,2021. 10. 07,374859,4526
베네수엘라,2021. 10. 08,376311,4539
베네수엘라,2021. 10. 09,377833,4558
베네수엘라,2021. 10. 12,377833,4558
베네수엘라,2021. 10. 13,377833,4558
베네수엘라,2021. 10. 14,384668,4634
베네수엘라,2021. 10. 15,385952,4652
베네수엘라,2021. 10. 16,387393,4667
베네수엘라,2021. 10. 19,387393,4667
베네수엘라,2021. 10. 20,392762,4719
베네수엘라,2021. 10. 21,394061,4734
베네수엘라,2021. 10. 22,395223,4748
베네수엘라,2021. 10. 23,396477,4763
베네수엘라,2021. 10. 26,396477,4763
베네수엘라,2021. 10. 27,400511,4810
베네수엘라,2021. 10. 28,401259,4822
베네수엘라,2021. 10. 29,402407,4836
베네수엘라,2021. 10. 30,403318,4848
베네수엘라,2021. 11. 02,406239,4884
베네수엘라,2021. 11. 03,407151,4891
베네수엘라,2021. 11. 04,407866,4902
베네수엘라,2021. 11. 05,408727,4915
베네수엘라,2021. 11. 06,409695,4925
아르메니아,2021. 01. 01,158191,2802
아르메니아,2021. 01. 02,158722,2818
아르메니아,2021. 01. 05,160220,2864
아르메니아,2021. 01. 09,161415,2908
아르메니아,2021. 01. 10,161794,2922
아르메니아,2021. 01. 13,162888,2931
아르메니아,2021. 01. 16,163972,2974
아르메니아,2021. 01. 17,164235,2987
아르메니아,2021. 01. 22,165528,3021
아르메니아,2021. 01. 24,165909,3034
아르메니아,2021. 01. 25,166036,3039
아르메니아,2021. 01. 28,166427,3056
아르메니아,2021. 05. 01,216604,4108
아르메니아,2021. 05. 09,219092,4225
아르메니아,2021. 05. 13,219950,4272
아르메니아,2021. 05. 14,220217,4291
아르메니아,2021. 05. 16,220729,4314
아르메니아,2021. 05. 21,221559,4364
아르메니아,2021. 05. 24,221948,4392
아르메니아,2021. 05. 25,221982,4394
아르메니아,2021. 05. 26,222139,4400
아르메니아,2021. 05. 31,222636,4432
아르메니아,2021. 06. 02,222778,4445
아르메니아,2021. 06. 06,223143,4454
아르메니아,2021. 06. 07,223180,4458
아르메니아,2021. 06. 08,223212,4463
아르메니아,2021. 06. 10,223384,4474
아르메니아,2021. 06. 14,223682,4484
아르메니아,2021. 06. 19,224086,4492
아르메니아,2021. 06. 24,224430,4503
아르메니아,2021. 06. 25,224533,4505
아르메니아,2021. 06. 26,224635,4505
아르메니아,2021. 06. 30,224967,4514
아르메니아,2021. 07. 01,225095,4514
아르메니아,2021. 07. 06,225606,4527
아르메니아,2021. 07. 08,225801,4531
아르메니아,2021. 07. 10,226135,4540
아르메니아,2021. 07. 14,226597,4549
아르메니아,2021. 07. 15,226756,4552
아르메니아,2021. 07. 20,227522,4569
아르메니아,2021. 07. 21,227716,4572
아르메니아,2021. 07. 22,227936,4573
아르메니아,2021. 07. 23,228161,4575
아르메니아,2021. 07. 24,228382,4579
아르메니아,2021. 07. 31,229867,4608
아르메니아,2021. 08. 04,230713,4621
아르메니아,2021. 08. 05,230993,4625
아르메니아,2021. 08. 06,231322,4632
아르메니아,2021. 08. 07,231625,4636
아르메니아,2021. 08. 18,235171,4713
아르메니아,2021. 08. 19,235675,4716
아르메니아,2021. 08. 20,236234,4727
아르메니아,2021. 08. 24,237885,4762
아르메니아,2021. 08. 25,238422,4768
아르메니아,2021. 08. 26,239056,4778
아르메니아,2021. 08. 27,239739,4785
아르메니아,2021. 08. 28,240261,4796
아르메니아,2021. 08. 31,241611,4830
아르메니아,2021. 09. 01,242135,4844
아르메니아,2021. 09. 02,242750,4857
아르메니아,2021. 09. 03,243386,4876
아르메니아,2021. 09. 04,243981,4892
아르메니아,2021. 09. 07,245264,4924
아르메니아,2021. 09. 08,245264,4924
아르메니아,2021. 09. 09,246410,4954
아르메니아,2021. 09. 10,246997,4968
아르메니아,2021. 09. 11,247666,4979
아르메니아,2021. 09. 14,249146,5018
아르메니아,2021. 09. 15,249803,5034
아르메니아,2021. 09. 16,250559,5056
아르메니아,2021. 09. 17,251323,5075
아르메니아,2021. 09. 18,252082,5101
아르메니아,2021. 09. 21,253942,5143
아르메니아,2021. 09. 22,254436,5161
아르메니아,2021. 09. 23,254709,5181
아르메니아,2021. 09. 24,255648,5200
아르메니아,2021. 09. 25,256554,5216
아르메니아,2021. 09. 28,259007,5264
아르메니아,2021. 09. 29,259779,5277
아르메니아,2021. 09. 30,260675,5299
아르메니아,2021. 10. 01,261697,5319
아르메니아,2021. 10. 02,262631,5339
아르메니아,2021. 10. 05,265317,5397
아르메니아,2021. 10. 06,261697,5319
아르메니아,2021. 10. 07,267363,5440
아르메니아,2021. 10. 08,268672,5466
아르메니아,2021. 10. 09,269874,5499
아르메니아,2021. 10. 12,272356,5549
아르메니아,2021. 10. 13,273860,5618
아르메니아,2021. 10. 14,275077,5646
아르메니아,2021. 10. 15,276666,5675
아르메니아,2021. 10. 16,278431,5713
아르메니아,2021. 10. 19,283183,5805
아르메니아,2021. 10. 20,284237,5842
아르메니아,2021. 10. 21,286303,5870
아르메니아,2021. 10. 22,288906,5902
아르메니아,2021. 10. 23,291052,5944
아르메니아,2021. 10. 26,296552,6055
아르메니아,2021. 10. 27,298069,6112
아르메니아,2021. 10. 28,300143,6151
아르메니아,2021. 10. 29,302450,6189
아르메니아,2021. 10. 30,304546,6232
아르메니아,2021. 11. 02,309397,6379
아르메니아,2021. 11. 03,310629,6441
아르메니아,2021. 11. 04,312674,6491
아르메니아,2021. 11. 05,315004,6532
아르메니아,2021. 11. 06,316839,6582
아제르바이잔,2021. 01. 01,217636,2609
아제르바이잔,2021. 01. 02,218700,2641
아제르바이잔,2021. 01. 05,220265,2733
아제르바이잔,2021. 01. 09,222885,2845
아제르바이잔,2021. 01. 10,223417,2869
아제르바이잔,2021. 01. 13,224827,2926
아제르바이잔,2021. 01. 16,226200,2971
아제르바이잔,2021. 01. 17,226549,2983
아제르바이잔,2021. 01. 22,228028,3044
아제르바이잔,2021. 01. 24,228526,3064
아제르바이잔,2021. 01. 25,228688,3072
아제르바이잔,2021. 01. 28,229358,3100
아제르바이잔,2021. 05. 01,317913,4490
아제르바이잔,2021. 05. 09,325407,4650
아제르바이잔,2021. 05. 13,327601,4713
아제르바이잔,2021. 05. 14,328159,4726
아제르바이잔,2021. 05. 16,328994,4754
아제르바이잔,2021. 05. 21,331040,4814
아제르바이잔,2021. 05. 24,332235,4851
아제르바이잔,2021. 05. 25,332454,4860
아제르바이잔,2021. 05. 26,332610,4867
아제르바이잔,2021. 05. 31,333723,4903
아제르바이잔,2021. 06. 02,333956,4913
아제르바이잔,2021. 06. 06,334539,4933
아제르바이잔,2021. 06. 07,334647,4936
아제르바이잔,2021. 06. 08,334715,4941
아제르바이잔,2021. 06. 10,334849,4947
아제르바이잔,2021. 06. 14,335126,4953
아제르바이잔,2021. 06. 19,335339,4959
아제르바이잔,2021. 06. 24,335568,4963
아제르바이잔,2021. 06. 25,335625,4965
아제르바이잔,2021. 06. 26,335676,4965
아제르바이잔,2021. 06. 30,335874,4970
아제르바이잔,2021. 07. 01,335961,4973
아제르바이잔,2021. 07. 06,336417,4978
아제르바이잔,2021. 07. 08,336557,4978
아제르바이잔,2021. 07. 10,336788,4980
아제르바이잔,2021. 07. 14,337323,4987
아제르바이잔,2021. 07. 15,337456,4988
아제르바이잔,2021. 07. 20,338438,4992
아제르바이잔,2021. 07. 21,338586,4994
아제르바이잔,2021. 07. 22,338837,4994
아제르바이잔,2021. 07. 23,339062,4998
아제르바이잔,2021. 07. 24,339274,4999
아제르바이잔,2021. 07. 31,342548,5019
아제르바이잔,2021. 08. 04,344951,5030
아제르바이잔,2021. 08. 05,345882,5034
아제르바이잔,2021. 08. 06,346878,5039
아제르바이잔,2021. 08. 07,348074,5043
아제르바이잔,2021. 08. 18,369853,5170
아제르바이잔,2021. 08. 19,373175,5188
아제르바이잔,2021. 08. 20,377304,5208
아제르바이잔,2021. 08. 24,391506,5308
아제르바이잔,2021. 08. 25,394451,5340
아제르바이잔,2021. 08. 26,398034,5370
아제르바이잔,2021. 08. 27,401828,5403
아제르바이잔,2021. 08. 28,405542,5434
아제르바이잔,2021. 08. 31,417996,5553
아제르바이잔,2021. 09. 01,421103,5592
아제르바이잔,2021. 09. 02,424891,5636
아제르바이잔,2021. 09. 03,428736,5677
아제르바이잔,2021. 09. 04,432495,5722
아제르바이잔,2021. 09. 07,442872,5842
아제르바이잔,2021. 09. 08,442872,5842
아제르바이잔,2021. 09. 09,447725,5920
아제르바이잔,2021. 09. 10,450282,5959
아제르바이잔,2021. 09. 11,452536,5994
아제르바이잔,2021. 09. 14,460092,6103
아제르바이잔,2021. 09. 15,461249,6134
아제르바이잔,2021. 09. 16,463326,6167
아제르바이잔,2021. 09. 17,465390,6195
아제르바이잔,2021. 09. 18,467173,6227
아제르바이잔,2021. 09. 21,472719,6305
아제르바이잔,2021. 09. 22,473459,6327
아제르바이잔,2021. 09. 23,475053,6353
아제르바이잔,2021. 09. 24,476409,6370
아제르바이잔,2021. 09. 25,477587,6394
아제르바이잔,2021. 09. 28,480843,6457
아제르바이잔,2021. 09. 29,481401,6476
아제르바이잔,2021. 09. 30,482286,6498
아제르바이잔,2021. 10. 01,483128,6513
아제르바이잔,2021. 10. 02,483902,6525
아제르바이잔,2021. 10. 05,485987,6573
아제르바이잔,2021. 10. 06,483128,6513
아제르바이잔,2021. 10. 07,487204,6599
아제르바이잔,2021. 10. 08,488213,6611
아제르바이잔,2021. 10. 09,489226,6625
아제르바이잔,2021. 10. 12,492179,6664
아제르바이잔,2021. 10. 13,492790,6677
아제르바이잔,2021. 10. 14,494067,6692
아제르바이잔,2021. 10. 15,495332,6709
아제르바이잔,2021. 10. 16,496780,6720
아제르바이잔,2021. 10. 19,502207,6765
아제르바이잔,2021. 10. 20,503452,6778
아제르바이잔,2021. 10. 21,505554,6793
아제르바이잔,2021. 10. 22,507857,6809
아제르바이잔,2021. 10. 23,509862,6829
아제르바이잔,2021. 10. 26,516325,6894
아제르바이잔,2021. 10. 27,517802,6915
아제르바이잔,2021. 10. 28,520068,6939
아제르바이잔,2021. 10. 29,522368,6966
아제르바이잔,2021. 10. 30,524788,6995
아제르바이잔,2021. 11. 02,531370,7074
아제르바이잔,2021. 11. 03,532570,7101
아제르바이잔,2021. 11. 04,534748,7132
아제르바이잔,2021. 11. 05,537004,7153
아제르바이잔,2021. 11. 06,539710,7182
사이프러스,2021. 01. 01,22019,119
사이프러스,2021. 01. 02,22651,125
사이프러스,2021. 01. 05,23974,131
사이프러스,2021. 01. 09,26208,140
사이프러스,2021. 01. 10,26674,141
사이프러스,2021. 01. 13,27638,153
사이프러스,2021. 01. 16,28365,166
사이프러스,2021. 01. 17,28609,166
사이프러스,2021. 01. 22,29472,176
사이프러스,2021. 01. 24,29758,179
사이프러스,2021. 01. 25,29887,183
사이프러스,2021. 01. 28,30252,190
사이프러스,2021. 05. 13,70098,339
사이프러스,2021. 05. 14,70358,341
사이프러스,2021. 05. 16,70742,346
사이프러스,2021. 05. 21,71533,348
사이프러스,2021. 05. 24,71836,353
사이프러스,2021. 05. 25,71911,354
사이프러스,2021. 05. 26,72011,356
사이프러스,2021. 05. 31,72159,357
사이프러스,2021. 06. 02,72457,360
사이프러스,2021. 06. 06,72709,363
사이프러스,2021. 06. 07,72750,363
사이프러스,2021. 06. 08,72779,363
사이프러스,2021. 06. 10,72919,365
사이프러스,2021. 06. 14,73157,373
사이프러스,2021. 06. 19,73444,374
사이프러스,2021. 06. 24,73832,374
사이프러스,2021. 06. 25,73999,374
사이프러스,2021. 06. 26,74174,374
사이프러스,2021. 06. 30,75099,374
사이프러스,2021. 07. 01,75431,374
사이프러스,2021. 07. 06,78022,379
사이프러스,2021. 07. 10,81581,380
사이프러스,2021. 07. 14,85104,380
사이프러스,2021. 07. 15,86185,382
사이프러스,2021. 07. 20,91196,385
사이프러스,2021. 07. 21,92252,390
사이프러스,2021. 07. 22,93247,391
사이프러스,2021. 07. 23,94261,394
사이프러스,2021. 07. 24,95307,398
사이프러스,2021. 07. 31,100784,416
사이프러스,2021. 08. 04,102716,426
사이프러스,2021. 08. 05,103314,429
사이프러스,2021. 08. 06,103889,430
사이프러스,2021. 08. 18,109253,461
사이프러스,2021. 08. 19,109665,464
사이프러스,2021. 08. 20,110098,467
사이프러스,2021. 08. 24,111333,483
사이프러스,2021. 08. 25,111666,484
사이프러스,2021. 08. 26,112021,486
사이프러스,2021. 08. 27,112278,486
사이프러스,2021. 08. 28,112532,491
사이프러스,2021. 08. 31,113277,499
사이프러스,2021. 09. 01,113588,501
사이프러스,2021. 09. 02,113875,503
사이프러스,2021. 09. 03,114131,507
사이프러스,2021. 09. 04,114366,508
사이프러스,2021. 09. 07,115046,515
사이프러스,2021. 09. 08,115046,515
사이프러스,2021. 09. 09,115475,518
사이프러스,2021. 09. 10,115657,523
사이프러스,2021. 09. 11,117553,526
사이프러스,2021. 09. 14,117931,528
사이프러스,2021. 09. 15,118090,532
사이프러스,2021. 09. 16,118216,534
사이프러스,2021. 09. 17,118446,535
사이프러스,2021. 09. 18,118570,545
사이프러스,2021. 09. 21,118863,547
사이프러스,2021. 09. 22,119113,548
사이프러스,2021. 09. 23,119230,548
사이프러스,2021. 09. 24,119336,548
사이프러스,2021. 09. 25,119481,550
사이프러스,2021. 09. 28,119689,551
사이프러스,2021. 09. 29,119903,552
사이프러스,2021. 09. 30,120020,552
사이프러스,2021. 10. 01,120143,552
사이프러스,2021. 10. 02,120272,552
사이프러스,2021. 10. 05,120498,554
사이프러스,2021. 10. 06,120143,552
사이프러스,2021. 10. 07,120761,556
사이프러스,2021. 10. 08,120861,557
사이프러스,2021. 10. 09,120992,557
사이프러스,2021. 10. 12,121364,558
사이프러스,2021. 10. 13,121534,559
사이프러스,2021. 10. 14,121700,559
사이프러스,2021. 10. 15,121842,559
사이프러스,2021. 10. 16,121995,559
사이프러스,2021. 10. 19,122362,562
사이프러스,2021. 10. 20,122528,564
사이프러스,2021. 10. 21,122709,564
사이프러스,2021. 10. 22,122852,566
사이프러스,2021. 10. 23,122996,566
사이프러스,2021. 10. 26,123357,568
사이프러스,2021. 10. 27,123546,570
사이프러스,2021. 10. 28,123708,570
사이프러스,2021. 10. 29,123908,571
사이프러스,2021. 10. 30,124017,571
사이프러스,2021. 11. 02,124444,574
사이프러스,2021. 11. 03,124724,574
사이프러스,2021. 11. 04,124973,575
사이프러스,2021. 11. 05,125161,575
사이프러스,2021. 11. 06,125413,575
조지아,2021. 01. 01,227420,2505
조지아,2021. 01. 02,228410,2528
조지아,2021. 01. 05,229763,2628
조지아,2021. 01. 09,236028,2728
조지아,2021. 01. 10,238086,2750
조지아,2021. 01. 13,241637,2820
조지아,2021. 01. 16,245789,2893
조지아,2021. 01. 17,247025,2916
조지아,2021. 01. 22,251071,2998
조지아,2021. 01. 24,252972,3038
조지아,2021. 01. 25,253518,3055
조지아,2021. 01. 28,255564,3108
조지아,2021. 05. 01,310310,4110
조지아,2021. 05. 09,320830,4263
조지아,2021. 05. 13,325665,4363
조지아,2021. 05. 14,326441,4379
조지아,2021. 05. 16,329407,4426
조지아,2021. 05. 21,334705,4540
조지아,2021. 05. 24,337573,4622
조지아,2021. 05. 25,337961,4639
조지아,2021. 05. 26,339315,4654
조지아,2021. 05. 31,343603,4757
조지아,2021. 06. 02,345196,4804
조지아,2021. 06. 06,348594,4893
조지아,2021. 06. 07,349098,4910
조지아,2021. 06. 08,349405,4934
조지아,2021. 06. 10,351249,4982
조지아,2021. 06. 14,353965,5048
조지아,2021. 06. 19,357591,5131
조지아,2021. 06. 24,360828,5211
조지아,2021. 06. 25,361484,5228
조지아,2021. 06. 26,362183,5237
조지아,2021. 06. 30,365068,5297
조지아,2021. 07. 01,366078,5316
조지아,2021. 07. 06,369886,5373
조지아,2021. 07. 08,372685,5394
조지아,2021. 07. 10,374836,5421
조지아,2021. 07. 14,379674,5479
조지아,2021. 07. 15,381336,5492
조지아,2021. 07. 20,388329,5566
조지아,2021. 07. 21,390945,5592
조지아,2021. 07. 22,393360,5618
조지아,2021. 07. 23,395621,5636
조지아,2021. 07. 24,398081,5656
조지아,2021. 07. 31,416338,5793
조지아,2021. 08. 04,428670,5910
조지아,2021. 08. 05,432903,5948
조지아,2021. 08. 06,436573,5986
조지아,2021. 08. 07,440353,6016
조지아,2021. 08. 18,490462,6483
조지아,2021. 08. 19,496376,6532
조지아,2021. 08. 20,501297,6590
조지아,2021. 08. 24,517098,6831
조지아,2021. 08. 25,523022,6891
조지아,2021. 08. 26,528043,6949
조지아,2021. 08. 27,532171,7028
조지아,2021. 08. 28,536202,7101
조지아,2021. 08. 31,545033,7329
조지아,2021. 09. 01,549811,7408
조지아,2021. 09. 02,553697,7482
조지아,2021. 09. 03,556909,7563
조지아,2021. 09. 04,559943,7649
조지아,2021. 09. 07,565957,7867
조지아,2021. 09. 08,565957,7867
조지아,2021. 09. 09,570493,7977
조지아,2021. 09. 10,572948,8035
조지아,2021. 09. 11,575210,8089
조지아,2021. 09. 14,581815,8233
조지아,2021. 09. 15,585036,8287
조지아,2021. 09. 16,587551,8347
조지아,2021. 09. 17,589727,8390
조지아,2021. 09. 18,591766,8446
조지아,2021. 09. 21,595926,8575
조지아,2021. 09. 22,598396,8621
조지아,2021. 09. 23,600412,8664
조지아,2021. 09. 24,602065,8711
조지아,2021. 09. 25,603763,8749
조지아,2021. 09. 28,607155,8844
조지아,2021. 09. 29,609340,8884
조지아,2021. 09. 30,611269,8917
조지아,2021. 10. 01,613012,8946
조지아,2021. 10. 02,614763,8976
조지아,2021. 10. 05,618620,9068
조지아,2021. 10. 06,613012,8946
조지아,2021. 10. 07,623830,9134
조지아,2021. 10. 08,626058,9162
조지아,2021. 10. 09,628719,9192
조지아,2021. 10. 12,635583,9269
조지아,2021. 10. 13,640358,9306
조지아,2021. 10. 14,645195,9332
조지아,2021. 10. 15,649407,9370
조지아,2021. 10. 16,652677,9396
조지아,2021. 10. 19,664813,9510
조지아,2021. 10. 20,670552,9546
조지아,2021. 10. 21,675771,9588
조지아,2021. 10. 22,680182,9617
조지아,2021. 10. 23,684337,9657
조지아,2021. 10. 26,694182,9788
조지아,2021. 10. 27,698944,9831
조지아,2021. 10. 28,703281,9873
조지아,2021. 10. 29,707290,9918
조지아,2021. 10. 30,711255,9961
조지아,2021. 11. 02,721388,10089
조지아,2021. 11. 03,726941,10136
조지아,2021. 11. 04,732965,10185
조지아,2021. 11. 05,738171,10238
조지아,2021. 11. 06,743511,10300
터키,2021. 01. 01,1379934,20642
터키,2021. 01. 02,1394314,20881
터키,2021. 01. 05,1427574,21488
터키,2021. 01. 09,1481764,22264
터키,2021. 01. 10,1493243,22450
터키,2021. 01. 13,1522138,22981
터키,2021. 01. 16,1550463,23495
터키,2021. 01. 17,1558777,23664
터키,2021. 01. 22,1591878,24487
터키,2021. 01. 24,1604134,24789
터키,2021. 01. 25,1609990,24933
터키,2021. 01. 28,2442350,25344
터키,2021. 05. 13,5059433,43589
터키,2021. 05. 14,5072462,43821
터키,2021. 05. 16,5095390,44301
터키,2021. 05. 21,5151038,45419
터키,2021. 05. 24,5178648,46071
터키,2021. 05. 25,5186487,46268
터키,2021. 05. 26,5194010,46446
터키,2021. 05. 31,5235978,47271
터키,2021. 06. 02,5249404,47527
터키,2021. 06. 06,5276468,47976
터키,2021. 06. 07,5282594,48068
